country;date;temperature_avg;temperature_min;temperature_max;precipitation;snow_depth
Norway;2016-03-02;-0.763157895;-2.664912281;0.885964912;4.584671533;400.8
Norway;2019-06-19;11.18421053;8.301980198;15.73203883;5.435564854;0.0
Finland;2017-11-07;0.814285714;-1.320394737;3.859868421;0.020108696;135.125
Finland;2016-07-28;17.32857143;12.72941176;21.58954248;2.093333333;0.0
Finland;2016-07-21;16.95714286;11.43618421;21.60522876;0.157731959;0.0
Finland;2016-04-27;6.85;3.6875;10.19935065;2.217085427;541.8571429
Sweden;2019-02-27;4.522222222;-0.079262673;8.049541284;0.452920962;175.3133515
Sweden;2018-09-12;11.875;9.330188679;14.63551402;1.587521368;0.0
Finland;2018-06-30;11.32857143;7.427516779;14.95405405;0.158100559;0.0
Finland;2019-05-13;5.85;2.88590604;9.153289474;0.701685393;39.6
Sweden;2017-03-08;-3.422222222;-8.800446429;-2.498660714;2.291639344;248.4102564
Sweden;2019-11-12;2.322222222;-3.053211009;1.698611111;5.061754386;70.63953488
Finland;2016-06-05;7.678571429;4.494078947;10.81895425;0.203553299;0.0
Sweden;2017-06-20;13.85555556;9.516818182;17.54751131;0.975412541;0.0
Norway;2017-06-23;10.51578947;7.925217391;14.28376068;6.771480144;0.047169811
Finland;2016-10-28;4.821428571;2.681456954;6.178289474;6.143005181;3.333333333
Finland;2017-05-17;7.039285714;1.283766234;10.3512987;0.601595745;426.2857143
Sweden;2019-08-03;14.28888889;9.052606635;19.73802817;2.058680556;0.0
Norway;2016-05-20;7.378947368;4.7;11.28547009;5.1;16.12605042
Finland;2019-09-08;12.42142857;8.439215686;16.17402597;1.116477273;0.0
Finland;2017-10-19;2.296428571;0.993333333;5.073376623;0.510160428;16.66666667
Sweden;2019-05-14;6.911111111;-0.687557604;12.11851852;0.071896552;0.337078652
Norway;2015-11-20;-3.155555556;-5.146363636;-0.032743363;1.279710145;43.41013825
Sweden;2018-06-12;13.27777778;8.475462963;17.10875576;0.300168634;0.0
Finland;2018-09-11;13.075;10.66510067;15.90592105;16.02295082;2.5
Finland;2019-06-19;16.26785714;11.96143791;20.23376623;1.449717514;0.0
Finland;2015-09-20;11.22142857;9.255921053;14.54836601;0.576262626;0.0
Sweden;2017-03-10;-0.333333333;-5.909375;2.909375;0.179508197;222.4681934
Norway;2018-10-16;5.810526316;2.931;9.913131313;1.990322581;0.362694301
Sweden;2015-02-26;1.49;-1.917322835;3.116535433;0.423771791;194.7792208
Finland;2018-01-02;-1.117857143;-2.75751634;0.005228758;1.632417582;395.4375
Norway;2019-09-17;6.315789474;3.516346154;10.36285714;3.730801688;0.659340659
Finland;2016-02-18;-2.425;-5.20974026;-0.798709677;1.884263959;404.5789474
Norway;2016-03-21;-1.036842105;-3.226956522;3.484347826;2.141758242;267.6726457
Finland;2015-08-17;14.05714286;6.017647059;21.1125;0.0;0.0
Norway;2015-10-01;7.894444444;6.700917431;11.99363636;7.65;0.091743119
Norway;2016-01-31;-1.694444444;-3.157142857;1.575438596;4.05620438;241.5570776
Finland;2015-04-14;2.175;-0.01483871;5.230322581;1.405583756;462.75
Finland;2018-09-22;12.05357143;9.556;17.032;2.557377049;0.0
Finland;2016-04-20;1.514285714;-0.142763158;4.252597403;0.992346939;609.8571429
Finland;2017-03-10;-2.064285714;-4.786928105;0.972727273;0.284042553;412.8823529
Norway;2018-06-04;9.536842105;8.560952381;15.59537037;0.918939394;3.085308057
Norway;2017-10-16;7.736842105;5.856481481;12.21834862;6.873234201;0.0
Sweden;2016-08-15;13.61;7.764888889;17.61911111;0.176547231;0.0
Finland;2019-09-02;16.5;12.17651007;21.60526316;7.282022472;3.333333333
Sweden;2017-07-28;16.85;12.04908257;20.58721461;3.477943615;0.0
Sweden;2019-11-04;-0.722222222;-6.428110599;-0.029953917;0.564912281;22.47159091
Finland;2017-08-10;15.83571429;12.32810458;19.75649351;3.493048128;0.0
Finland;2016-05-25;14.01071429;8.846052632;18.66732026;2.821319797;0.0
Finland;2015-11-08;3.95;2.748344371;5.303921569;2.9505;38.25
Sweden;2016-01-02;-4.47;-5.7556;-0.613095238;0.422705314;93.98351648
Finland;2017-09-18;7.632142857;5.322516556;9.98961039;0.640540541;0.0
Sweden;2018-09-21;13.8625;8.130875576;16.84792627;6.155897436;0.0
Sweden;2019-04-21;8.755555556;1.813551402;14.52757009;0.286769759;79.74576271
Sweden;2019-01-11;1.088888889;-2.120833333;3.313888889;0.421993127;138.7811634
Sweden;2019-05-05;3.666666667;-2.594444444;8.0375;1.284310345;4.764705882
Sweden;2019-03-17;1.611111111;-3.927314815;2.215277778;7.740034364;292.6470588
Finland;2018-05-16;17.54642857;8.75;24.73642384;0.984615385;0.0
Sweden;2015-12-27;-3.94;-9.703585657;-2.049003984;4.120933977;81.73789174
Sweden;2015-08-17;15.67;8.434854772;21.68755187;1.6E-4;0.0
Sweden;2018-06-25;15.67777778;8.702790698;21.42396313;0.009106239;0.0
Norway;2019-04-13;2.2;-3.014423077;7.584466019;0.065;159.8342246
Sweden;2015-07-12;14.68;9.755785124;19.3768595;0.741612903;0.0
Sweden;2018-10-18;7.822222222;3.235348837;11.37926267;0.157337884;0.0
Finland;2017-08-17;15.93214286;13.14370861;19.99673203;0.608510638;0.0
Finland;2015-03-06;-3.17E-17;-2.262820513;1.195483871;1.740703518;421.65
Sweden;2018-07-13;19.43333333;11.75767442;26.00324074;0.966440678;0.0
Sweden;2018-09-01;13.875;7.166046512;17.8912037;0.284102564;0.0
Finland;2016-03-02;-5.982142857;-8.933766234;-2.801315789;0.020100503;480.6666667
Norway;2017-07-18;11.89473684;8.955652174;16.29396552;1.142545455;0.0
Sweden;2017-07-25;16.325;10.55023041;21.00504587;0.125538972;0.0
Finland;2016-07-18;15.25357143;11.59403974;19.61895425;0.713846154;0.0
Sweden;2016-06-27;16.16;11.71396396;20.84843049;2.042649435;0.0
Finland;2017-07-01;16.50714286;10.64144737;20.90584416;0.010810811;0.0
Sweden;2019-03-26;0.377777778;-4.674770642;3.913302752;0.237285223;255.4700855
Norway;2016-08-25;11.98421053;10.85438596;16.24224138;4.224727273;0.0
Finland;2017-02-06;-10.275;-13.19463087;-5.474;0.011640212;330.15
Sweden;2018-01-21;-7.7;-11.71;-5.186877828;0.22158516;372.231405
Finland;2016-02-13;-1.646428571;-3.365584416;-0.297385621;2.385;418.9444444
Sweden;2019-01-24;-6.977777778;-13.30273973;-6.9359447;0.781958763;190.9322034
Sweden;2018-12-24;-5.388888889;-13.65767442;-5.193396226;0.587585034;147.0114943
Finland;2017-05-15;3.367857143;-0.365131579;8.130718954;0.109574468;489.4285714
Norway;2017-03-28;-0.794736842;-1.68907563;5.276666667;1.01697417;189.2747748
Sweden;2018-06-18;14.36666667;9.639631336;18.36635945;2.853962901;0.0
Norway;2019-04-16;4.568421053;-1.452427184;9.611538462;0.085833333;135.75
Norway;2016-10-04;5.426315789;1.235897436;11.24529915;0.096336996;0.186046512
Finland;2015-11-13;0.335714286;-2.099354839;1.800653595;4.065;131.625
Sweden;2018-02-14;-1.5;-5.832727273;0.067123288;0.067171717;434.0
Finland;2017-03-17;0.635714286;-2.588961039;2.135064935;3.9984375;421.6875
Norway;2016-08-04;13.35263158;10.62844828;17.99137931;5.043636364;0.0
Finland;2015-09-30;9.767857143;6.174509804;13.43986928;0.491919192;0.0
Sweden;2018-10-26;0.477777778;-2.793577982;2.778538813;5.161538462;3.983050847
Norway;2017-08-10;13.04736842;10.8826087;17.77692308;3.480656934;0.0
Finland;2017-05-04;5.128571429;-0.514379085;9.302597403;0.008465608;597.5
Norway;2018-07-17;17.64444444;12.53137255;25.15882353;2.530522088;0.0
Finland;2015-07-22;13.46785714;10.19483871;16.9283871;2.747979798;0.0
Norway;2017-07-31;12.68947368;10.79115044;17.13965517;6.57810219;0.047169811
Finland;2018-12-27;-4.632142857;-7.80397351;-2.874834437;0.470786517;150.7727273
Norway;2019-07-14;11.61052632;9.534313725;15.99117647;0.700833333;0.0
Sweden;2018-12-05;-0.877777778;-4.519444444;0.823611111;0.356068376;45.98314607
Norway;2019-03-28;4.268421053;0.986407767;8.937864078;4.597446809;262.6230366
Sweden;2019-03-08;-0.266666667;-4.333333333;0.349541284;3.959965636;233.3333333
Norway;2019-03-04;-4.015789474;-4.700970874;0.444660194;2.090212766;243.953125
Sweden;2016-04-23;2.07;-2.3;5.989473684;1.084116694;73.83753501
Sweden;2015-06-23;12.74;9.56212766;17.09198312;5.12827476;0.0
Norway;2015-07-14;11.50555556;9.478181818;15.68545455;2.005415162;0.0
Finland;2015-04-15;2.092857143;-0.653896104;5.395483871;2.609693878;598.625
Norway;2019-09-24;7.826315789;5.194230769;11.35384615;0.234033613;0.055865922
Sweden;2017-04-20;3.455555556;-1.46981982;6.7632287;1.224177632;99.15567282
Norway;2015-07-27;11.89444444;9.319266055;16.26454545;1.249819495;0.0
Finland;2017-02-01;-6.932142857;-10.05033113;-2.896052632;0.353157895;349.2
Finland;2018-01-14;-4.282142857;-5.81589404;-3.064705882;0.125966851;401.9473684
Norway;2018-02-18;-5.089473684;-5.785321101;-0.34;1.254716981;553.8497653
Norway;2015-12-17;-2.457894737;-4.06875;1.903636364;7.570652174;120.4117647
Norway;2017-07-07;11.46315789;7.779824561;16.32123894;6.197810219;0.0
Norway;2016-04-20;2.684210526;0.139130435;7.24957265;3.25620438;94.75111111
Finland;2017-03-19;-4.114285714;-8.369333333;0.782467532;0.092105263;514.5
Norway;2017-01-11;-0.189473684;-1.28173913;3.121551724;10.17095588;157.4598214
Finland;2016-11-27;-5.457142857;-7.801315789;-1.502631579;0.896858639;200.0833333
Finland;2018-10-28;-4.089285714;-5.869387755;-0.756375839;0.003370787;20.11111111
Finland;2019-09-16;7.0;4.464705882;9.898051948;1.228248588;0.0
Norway;2019-11-30;-3.984210526;-5.390384615;-0.219811321;2.952521008;174.1322751
Sweden;2019-02-05;-6.711111111;-12.39631336;-5.923502304;1.241896552;377.6358696
Sweden;2019-07-29;18.14444444;13.07652582;23.92186047;4.302787456;0.0
Sweden;2016-02-26;-3.41;-10.25394737;-1.466666667;0.209339775;228.0
Finland;2019-10-04;0.851851852;-0.470198675;3.109868421;1.682183908;7.272727273
Finland;2015-08-22;15.78214286;8.948051948;23.09084967;5.07614E-4;0.0
Finland;2017-03-23;0.325;-1.910526316;3.002631579;0.518518519;469.4736842
Sweden;2019-07-26;22.41111111;15.4;29.47627907;0.01533101;0.0
Finland;2015-07-15;12.70714286;7.412903226;16.93376623;0.252791878;0.0
Finland;2017-05-03;4.535714286;0.032894737;7.822875817;0.004255319;528.8
Norway;2018-03-08;-5.542105263;-6.65047619;-1.753703704;1.139772727;552.8310502
Sweden;2019-12-09;0.788888889;-4.151388889;1.356018519;2.436252189;87.15877437
Finland;2017-11-05;3.375;1.033766234;5.105960265;2.802162162;64.57142857
Norway;2017-09-13;10.08947368;8.373214286;14.19107143;1.722826087;0.0
Sweden;2018-05-14;15.58888889;6.801826484;23.92054795;0.0306914;2.095490716
Sweden;2015-10-28;3.43;-2.011553785;5.291633466;0.028938907;0.813648294
Sweden;2019-10-05;1.788888889;-2.130985915;5.447196262;0.139612676;0.089820359
Finland;2017-06-16;15.98214286;8.391503268;21.10649351;0.348387097;0.0
Norway;2015-03-26;-0.611111111;-3.823214286;1.836111111;4.685507246;302.0954545
Norway;2016-04-29;5.094736842;1.725862069;9.47008547;5.013818182;84.00881057
Norway;2017-08-30;10.84210526;7.237068966;15.56666667;4.002898551;0.0
Sweden;2015-11-13;5.04;-1.541269841;5.359920635;6.991332263;6.56
Sweden;2018-05-10;13.93333333;5.747945205;20.78630137;0.940472175;10.13736264
Norway;2019-03-29;3.794736842;2.150980392;7.873267327;6.946808511;237.4663212
Finland;2016-04-21;1.571428571;-1.876470588;5.521568627;0.193434343;589.8333333
Finland;2019-04-04;2.675;-0.993333333;7.075163399;1.786440678;459.7647059
Sweden;2019-12-20;1.944444444;-4.013302752;1.129166667;1.907705779;120.0569801
Finland;2015-01-30;-3.635714286;-5.158709677;-2.739354839;1.479396985;392.6521739
Finland;2016-06-27;16.88928571;11.825;21.27763158;4.32;0.0
Norway;2015-02-12;-2.731578947;-3.248181818;2.715178571;2.399638989;360.8099548
Norway;2018-07-22;15.18888889;12.43265306;21.20909091;0.8532;0.0
Sweden;2016-08-31;15.38;8.02079646;18.91106195;1.061201299;0.0
Finland;2018-09-10;13.64285714;8.897986577;17.56953642;1.728176796;0.0
Norway;2019-05-29;6.547368421;2.595238095;10.38761905;6.770711297;12.34972678
Sweden;2016-04-17;4.69;0.985840708;7.176651982;1.71280389;85.08333333
Sweden;2015-07-24;14.03;8.976890756;18.13625;1.36720517;0.0
Norway;2018-12-23;-5.931578947;-7.552475248;-2.478;1.650840336;151.3141361
Sweden;2016-04-02;3.83;-4.0;6.75;0.417828201;122.6271186
Finland;2017-03-09;-1.382142857;-3.501960784;0.125490196;1.930366492;487.1764706
Sweden;2015-12-18;5.15;-0.292031873;4.3032;2.213043478;70.67204301
Finland;2015-06-22;14.95714286;9.65974026;19.42580645;3.01122449;0.0
Finland;2016-12-25;-1.239285714;-2.363157895;0.667973856;2.6375;278.6428571
Norway;2019-02-28;-1.531578947;-3.362135922;3.68;1.225957447;216.0578947
Sweden;2016-05-10;13.71;4.862114537;18.82149123;0.201941748;4.371727749
Norway;2016-12-21;3.652631579;1.447008547;6.27826087;6.991941392;68.56950673
Norway;2016-10-03;4.410526316;1.346086957;10.70854701;0.229927007;0.0
Sweden;2018-10-31;6.355555556;1.831651376;7.366666667;2.007325383;24.51086957
Finland;2017-04-08;-2.028571429;-6.322222222;2.500653595;0.29893617;582.75
Sweden;2017-10-11;6.811111111;2.790322581;7.935321101;6.671619366;0.43715847
Sweden;2017-05-04;6.433333333;-1.042600897;12.153125;0.02800659;70.8815427
Finland;2018-01-12;-6.360714286;-9.599342105;-3.840131579;0.171978022;408.8947368
Finland;2019-12-14;0.459259259;-0.230065359;1.093421053;2.262711864;84.70588235
Norway;2016-10-12;3.894736842;1.288695652;7.744827586;0.17985348;0.0
Sweden;2016-02-11;-0.13;-2.661160714;0.695555556;0.761513688;170.7751938
Finland;2016-10-08;5.4;3.661589404;7.614473684;0.02617801;0.0
Sweden;2016-12-07;0.71;-6.109375;2.717410714;3.150243902;87.93650794
Norway;2016-12-04;0.116666667;-3.345299145;3.253448276;9.590842491;131.6100917
Sweden;2017-11-21;-4.611111111;-9.159447005;-4.117511521;1.840640809;68.23369565
Norway;2019-04-01;-0.336842105;-4.365048544;4.365686275;1.222689076;243.2124352
Norway;2016-06-01;12.50526316;9.780701754;18.68275862;0.646323529;0.53125
Finland;2019-05-25;8.039285714;5.394;11.05231788;4.738983051;0.0
Sweden;2018-09-29;5.888888889;-1.888990826;8.5625;1.331794872;0.146627566
Sweden;2016-12-18;0.32;-3.868888889;2.166517857;1.19804878;102.1832884
Finland;2015-02-07;-1.110714286;-5.879220779;1.441025641;1.3575;450.8181818
Norway;2015-02-11;-0.473684211;-0.976146789;4.523636364;3.516606498;356.2054795
Norway;2016-08-28;9.694736842;6.548275862;14.14655172;2.872363636;0.0
Sweden;2017-10-13;6.522222222;2.629816514;8.452314815;3.749415693;0.109289617
Norway;2018-04-06;-0.042105263;-2.38440367;4.627777778;0.777272727;525.4136364
Sweden;2019-02-10;1.577777778;-3.39537037;0.334101382;2.183648881;297.3937677
Sweden;2017-05-05;9.611111111;1.860267857;16.05357143;0.024052718;62.21917808
Norway;2015-09-19;9.277777778;7.973636364;13.06846847;4.846014493;0.0
Sweden;2018-01-12;-5.744444444;-10.50995475;-4.383636364;0.207925801;282.6756757
Sweden;2015-11-22;-3.98;-9.7952;-3.3512;0.578491172;57.0718232
Norway;2019-05-12;4.647368421;2.003883495;8.827619048;2.383817427;14.70588235
Sweden;2016-10-25;3.64;1.859471366;4.622807018;0.816828479;0.182767624
Finland;2017-11-20;-2.289285714;-3.820915033;-0.933116883;1.903174603;172.1111111
Finland;2015-01-26;-2.228571429;-6.458064516;-0.941290323;2.929441624;324.5454545
Sweden;2015-08-03;14.14;8.3425;18.6675;0.05808;0.0
Sweden;2016-07-30;17.51;11.95746606;21.63004484;4.584665579;0.0
Sweden;2015-08-08;16.43;11.89372385;20.35439331;1.03504;0.0
Norway;2016-12-20;3.021052632;1.251724138;6.734782609;0.557142857;70.00444444
Finland;2015-12-12;-1.625;-3.212337662;0.374342105;0.794472362;352.5714286
Sweden;2016-04-05;5.8;1.831718062;7.804385965;6.415721232;111.6489362
Norway;2019-09-03;9.683333333;7.404;14.42427184;4.122978723;0.0
Sweden;2019-09-30;7.611111111;4.288317757;10.19953704;4.505087719;0.712166172
Sweden;2015-03-24;2.75;-2.45502008;5.662549801;0.031478537;142.4289406
Norway;2019-05-24;7.605263158;5.263809524;12.23714286;1.85186722;8.829787234
Norway;2017-04-14;-0.563157895;-2.957391304;4.038793103;0.803272727;138.7342342
Finland;2019-07-18;15.26785714;8.988311688;19.87402597;1.763276836;0.0
Norway;2015-10-18;5.261111111;2.744545455;9.769090909;0.470289855;0.876146789
Norway;2018-09-15;8.1;5.397142857;12.116;6.361538462;0.263157895
Norway;2019-11-28;-3.410526316;-3.800970874;-0.078504673;3.334309623;123.4789474
Sweden;2018-07-03;17.65555556;9.353738318;24.47511737;0.13440678;0.0
Finland;2017-08-14;13.2;8.486842105;17.92662338;0.115135135;0.0
Finland;2017-02-23;-6.557142857;-8.710666667;-4.518666667;4.060526316;372.8125
Norway;2018-12-20;0.510526316;-0.837864078;1.991176471;3.269709544;132.1875
Finland;2019-11-14;2.92962963;1.088666667;4.552941176;7.191525424;131.85
Norway;2016-09-21;11.63684211;9.217094017;15.76752137;1.233818182;0.0
Finland;2017-05-28;8.167857143;2.527922078;12.25909091;3.67989418;179.75
Finland;2019-09-06;11.83214286;9.938410596;15.39415584;1.809497207;0.0
Sweden;2018-09-25;7.625;-0.265137615;10.86203704;1.755042735;0.028089888
Sweden;2016-07-29;17.35;10.57321429;22.59865471;1.467536705;0.0
Finland;2015-04-04;1.707142857;-0.7;4.186363636;0.308585859;532.5714286
Norway;2018-08-10;12.37368421;10.99320388;16.62621359;18.39920319;0.0
Norway;2015-11-05;2.5;1.657657658;6.184821429;1.198188406;2.217391304
Norway;2019-06-27;10.48947368;8.235294118;15.40480769;0.619246862;0.0
Sweden;2017-05-14;8.4;2.375113122;11.98873874;0.974794069;41.16991643
Finland;2015-02-13;-4.439285714;-9.102597403;-1.284516129;0.880808081;452.3913043
Finland;2015-08-11;17.50714286;10.73026316;22.60261438;4.170558376;0.0
Finland;2017-04-01;-1.0;-6.266666667;1.946405229;4.035449735;633.3125
Finland;2019-12-12;0.366666667;-1.609090909;1.490849673;1.913483146;113.3333333
Norway;2015-08-15;14.80555556;10.26788991;20.70648148;8.349458484;0.091743119
Finland;2019-10-24;5.511111111;1.638157895;6.988157895;2.357062147;57.77777778
Sweden;2017-02-11;-6.322222222;-11.77991071;-4.212053571;0.026101142;157.3829201
Sweden;2016-02-29;-4.66;-11.53495575;1.129955947;0.009339775;249.2289157
Sweden;2015-11-24;1.6;-9.193253968;0.921912351;3.055377207;49.46666667
Sweden;2017-08-16;15.16666667;10.41520737;18.55898618;2.76345515;0.0
Sweden;2019-08-01;14.66666667;7.394883721;21.28;0.070833333;0.0
Sweden;2019-06-08;16.47777778;11.72429907;23.16401869;2.947048611;0.0
Sweden;2015-04-27;4.46;-1.248605578;8.867729084;0.649363057;67.3878628
Finland;2019-03-25;-1.867857143;-4.915333333;2.167973856;0.833333333;467.8
Finland;2019-11-13;1.733333333;-2.258169935;2.607284768;7.636363636;161.8125
Finland;2016-08-14;12.91785714;9.969798658;16.23311258;6.06185567;0.0
Finland;2017-12-17;-4.648148148;-6.509933775;-2.196052632;0.255135135;311.0
Sweden;2017-12-22;-1.911111111;-5.770183486;0.14587156;1.858178752;179.8076923
Sweden;2017-03-24;1.222222222;-6.460810811;5.661711712;0.459836066;173.1451613
Finland;2016-01-09;-16.46296296;-19.1474026;-12.41688312;0.23030303;239.8
Sweden;2016-01-26;1.77;-4.340265487;2.513274336;3.468760064;186.1096606
Norway;2018-01-20;-4.826315789;-6.635185185;-2.54587156;1.685606061;429.759434
Finland;2018-05-23;12.91785714;8.050684932;18.88255034;0.028571429;0.0
Norway;2019-09-26;8.736842105;6.588679245;12.18396226;5.952941176;0.0
Norway;2019-05-23;8.036842105;6.370588235;12.33557692;7.61375;7.119565217
Norway;2016-12-30;3.184210526;1.137068966;7.394827586;14.91758242;118.5022026
Finland;2017-07-06;8.975;6.832236842;11.97987013;1.575268817;0.0
Norway;2016-02-21;-0.647368421;-2.865789474;2.173684211;4.690545455;331.5909091
Sweden;2016-04-21;5.29;-2.444052863;9.104385965;1.561264182;75.21390374
Sweden;2016-05-01;6.75;0.690222222;12.20352423;0.276375405;50.66481994
Finland;2015-11-30;1.328571429;-0.121428571;2.512987013;4.086;182.5714286
Finland;2017-06-22;8.685714286;5.276623377;11.71233766;0.836363636;0.0
Norway;2019-01-02;-3.221052632;-5.179381443;0.927272727;1.909787234;151.0829016
Sweden;2018-12-08;2.466666667;-2.705164319;2.289622642;9.158091993;60.53571429
Sweden;2019-08-24;15.47777778;9.358878505;20.22347418;0.122996516;0.0
Sweden;2019-12-26;-1.011111111;-3.98364486;-0.077209302;0.301225919;144.0882353
Norway;2019-08-26;14.51052632;11.26862745;21.04951456;0.516386555;0.0
Norway;2018-03-13;-4.357894737;-6.951456311;1.066037736;0.226893939;580.2304147
Norway;2018-06-06;8.9;4.343636364;14.71376147;0.690874525;2.328571429
Norway;2016-08-19;14.06315789;10.89655172;19.18534483;1.713818182;0.0
Sweden;2017-09-13;11.63333333;9.302272727;14.05520362;6.165666667;0.0
Sweden;2015-05-11;8.88;0.558064516;12.92631579;2.160952381;17.4015748
Sweden;2015-09-08;10.61;5.890495868;14.96460905;0.027083333;0.0
Sweden;2016-04-12;4.56;-2.46;9.899115044;0.093192869;91.75531915
Norway;2016-09-18;12.61578947;9.574782609;17.55603448;0.277454545;0.0
Norway;2019-02-25;0.384210526;-0.630097087;5.54368932;1.737446809;231.0876289
Finland;2019-10-26;2.784615385;0.815333333;7.560130719;3.064204545;90.18181818
Finland;2015-09-27;8.785714286;5.412582781;11.76184211;0.86142132;0.0
Finland;2015-07-18;15.04285714;8.627741935;20.27483871;2.748730964;0.0
Finland;2017-08-03;15.11428571;11.66066667;19.27922078;2.517297297;0.0
Sweden;2016-04-27;3.44;-1.045814978;6.157894737;2.930307942;75.55851064
Norway;2015-01-21;-4.294736842;-5.497272727;-2.201785714;1.252517986;399.4931507
Sweden;2015-06-14;11.23;6.429288703;14.61784232;1.91392;0.0
Sweden;2015-03-01;1.39;-0.8568;2.3924;3.322857143;203.2453826
Norway;2015-11-17;1.288888889;-0.310619469;4.11981982;6.396014493;37.6635514
Norway;2018-01-14;-2.584210526;-5.439252336;-0.096226415;1.391287879;317.0754717
Norway;2017-07-19;12.04736842;8.457391304;17.41130435;0.181090909;0.0
Finland;2015-01-29;-2.617857143;-4.161038961;-0.76474359;3.294974874;358.1818182
Norway;2015-09-20;8.944444444;6.902727273;12.49099099;0.729241877;0.0
Norway;2016-01-02;-0.15;-2.462162162;3.275675676;0.802898551;98.68544601
Sweden;2018-11-20;-0.577777778;-4.236744186;1.663133641;0.218461538;1.390374332
Norway;2017-05-19;8.542105263;6.247008547;14.31025641;0.280291971;30.30973451
